Station Dauphin Island Hydrographic Data from jday 01 to 365
Metadata
Year: Year
Julian Day: Julian Day
Time: 24 hour clock Central Standard Time
Water Temperature: Water temperature measured in degrees celsius
Salinity: Salinity measured in psu
Dissolved Oxygen Percent: Dissolved oxygen measured in percent
Dissolved Oxygen mg/L: Dissolved oxygen measured in mg/L
Turbidity: Turbidity measured in FNU (availble for Bon Secour|Dauphin Island|Cedar Point)
Aggregate quality flag
0 or blank= quality not evaluated
1 = bad
2 = questionable/suspect
3 = good
 -9 = null value
stationid,yeardata,jday,timedata,watertemp1_avg,watertemp1Flag,sp_cond1_avg,salinity1_avg,salinity1Flag,dis_oxy1_avg,dis_oxy1Flag,dis_oxy2_avg,dis_oxy2Flag,depth1_avg,depth1Flag,turbidity1_avg,comments,
628,2022,273,1430,21.7900009,3,30.3899994,18.8799992,3,99,3,7.78999996,3,2.0769999,3,96.5999985,,
628,2022,273,1500,22.0300007,3,32.0200005,20,3,95.5999985,3,7.42999983,3,2.06500006,3,43.3300018,,
628,2022,273,1530,22.2600002,3,34,21.3600006,3,91.5,3,7.03000021,3,2.05800009,3,43.5200005,,
628,2022,273,1600,22.3199997,3,35.1300011,22.1399994,3,91.0999985,3,6.96999979,3,2.06599998,3,43.9900017,,
628,2022,273,1630,22.2800007,3,33.75,21.1900005,3,93.5999985,3,7.19999981,3,2.09299994,3,38.0299988,,
628,2022,273,1700,22.4400005,3,35.6599998,22.5100002,3,92.8000031,3,7.05999994,3,2.1170001,3,33.4300003,,
628,2022,273,1730,22.8700008,3,36.9799995,23.4300003,3,90.3000031,3,6.78000021,3,2.15899992,3,171.399994,,
628,2022,273,1800,23.6299992,3,40.6500015,26.0100002,3,85.4000015,3,6.23000002,3,2.16300011,3,105.300003,,
628,2022,273,1830,24.5900002,3,42.9300003,27.6200008,3,87.0999985,3,6.19999981,3,2.14299989,3,92.5,,
628,2022,273,1900,24.6800003,3,43.1100006,27.7399998,3,85.9000015,3,6.0999999,3,2.15100002,3,61.5800018,,
628,2022,273,1930,25.0900002,3,44.6899986,28.8700008,3,84.9000015,3,5.94999981,3,2.15400004,3,62.0999985,,
628,2022,273,2000,25.3199997,3,45.1399994,29.1900005,3,83.5,3,5.80999994,3,2.16100001,3,62.0600014,,
628,2022,273,2030,25.4599991,3,45.2400017,29.2600002,3,82.8000031,3,5.73999977,3,2.18099999,3,25.5300007,,
628,2022,273,2100,25.5499992,3,46.5400009,30.2000008,3,84,3,5.78999996,3,2.20300007,3,37.7599983,,
628,2022,273,2130,25.3899994,3,45.1699982,29.2099991,3,81.1999969,3,5.63999987,3,2.23099995,3,27.2399998,,
628,2022,273,2200,25.3500004,3,45.6300011,29.5499992,3,80.5999985,3,5.5999999,3,2.25399995,3,19.4300003,,
628,2022,273,2230,25.3600006,3,45.2799988,29.2900009,3,79.0299988,3,5.5,3,2.28900003,3,21.3899994,,
628,2022,273,2300,25.2199993,3,45.5600014,29.5,3,77.8600006,3,5.42000008,3,2.30599999,3,24.1499996,,
628,2022,273,2330,25.2199993,3,44.8800011,29,3,78.5400009,3,5.48000002,3,2.33999991,3,20.9799995,,
628,2022,273,2400,25.25,3,45.1599998,29.2000008,3,78.7600021,3,5.48999977,3,2.34299994,3,40.6199989,,
628,2022,274,30,25.3400002,3,45.7900009,29.6599998,3,78.8499985,3,5.46999979,3,2.33200002,3,38.0299988,,
628,2022,274,100,25.0499992,3,44.2799988,28.5799999,3,78.0199966,3,5.48000002,3,2.35899997,3,18.1499996,,
628,2022,274,130,22.7600002,3,34.8800011,21.9699993,3,95.4000015,3,7.23999977,3,2.40899992,3,18.25,,
628,2022,274,200,21.9200001,3,31.5,19.6399994,3,100.800003,3,7.88000011,3,2.45900011,3,12.1000004,,
628,2022,274,230,21.5300007,3,29.8099995,18.4899998,3,101.900002,3,8.06999969,3,2.48099995,3,12.5699997,,
628,2022,274,300,21.3500004,3,29.1000004,18.0100002,3,102.199997,3,8.14000034,3,2.47000003,3,12.54,,
628,2022,274,330,20.9099998,3,28.4699993,17.5900002,3,103.5,3,8.32999992,3,2.45499992,3,13.75,,
628,2022,274,400,20.8799992,3,28,17.2700005,3,103.400002,3,8.35000038,3,2.43499994,3,14.8299999,,
628,2022,274,430,20.8700008,3,27.9400005,17.2299995,3,102.300003,3,8.26000023,3,2.43899989,3,13.7299995,,
628,2022,274,500,20.8199997,3,27.6900005,17.0599995,3,102,3,8.26000023,3,2.40400004,3,14.9099998,,
628,2022,274,530,21.1499996,3,28.3099995,17.4799995,3,98.6999969,3,7.92999983,3,2.37299991,3,18.7199993,,
628,2022,274,600,21.1100006,3,28.3099995,17.4799995,3,97.3000031,3,7.80999994,3,2.35500002,3,21.1200008,,
628,2022,274,630,20.9899998,3,27.4099998,16.8700008,3,96.5,3,7.80000019,3,2.32999992,3,18.7299995,,
628,2022,274,700,21.0400009,3,27.5699997,16.9699993,3,95.8000031,3,7.73000002,3,2.29299998,3,28.7700005,,
628,2022,274,730,20.9799995,3,27.3600006,16.8400002,3,97.6999969,3,7.9000001,3,2.25999999,3,19.9799995,,
628,2022,274,800,20.9799995,3,27.4300003,16.8799992,3,98.5999985,3,7.96999979,3,2.23600006,3,17.9500008,,
628,2022,274,830,21.0499992,3,27.6200008,17.0100002,3,97.8000031,3,7.88999987,3,2.21099997,3,25.9099998,,
628,2022,274,900,21.0900002,3,27.8700008,17.1700001,3,98,3,7.88999987,3,2.1789999,3,33.4000015,,
628,2022,274,930,21.1200008,3,27.9400005,17.2199993,3,102.699997,3,8.26000023,3,2.16300011,3,25.8299999,,
628,2022,274,1000,21.2099991,3,28.4500008,17.5699997,3,101.199997,3,8.10999966,3,2.12400007,3,29.4500008,,
628,2022,274,1030,21.2999992,3,28.1399994,17.3600006,3,113,3,9.05000019,3,2.09699988,3,19.1100006,,
628,2022,274,1100,21.5300007,3,28.3999996,17.5300007,3,116,3,9.23999977,3,2.06900001,3,17.4799995,,
628,2022,274,1130,21.7299995,3,29.7000008,18.4099998,3,115.300003,3,9.10000038,3,2.04099989,3,12.6199999,,
628,2022,274,1200,21.9300003,3,29.1800003,18.0599995,3,116.5,3,9.18999958,3,2.023,3,11.5900002,,
628,2022,274,1230,22.1800003,3,29.2299995,18.0799999,3,115.900002,3,9.10000038,3,2.00200009,3,11.0600004,,
628,2022,274,1300,22.3700008,3,30.2600002,18.7900009,3,113.300003,3,8.81999969,3,1.98599994,3,12.3100004,,
628,2022,274,1330,22.3899994,3,30.4500008,18.9200001,3,117.599998,3,9.14999962,3,1.97599995,3,11.0299997,,
628,2022,274,1400,22.5400009,3,30.7000008,19.0900002,3,120.900002,3,9.35999966,3,1.97899997,3,8.10000038,,
628,2022,274,1430,22.3899994,3,30.7900009,19.1499996,3,119.099998,3,9.26000023,3,1.98500001,3,9.72000027,,
628,2022,274,1500,22.3500004,3,30.8199997,19.1700001,3,112.900002,3,8.77999973,3,1.99699998,3,9.14000034,,
628,2022,274,1530,22.6100006,3,31.8899994,19.8999996,3,97.1999969,3,7.48999977,3,2.01900005,3,17.7999992,,
628,2022,274,1600,22.6599998,3,32.4799995,20.2999992,3,100.599998,3,7.71999979,3,2.02900004,3,22.3199997,,
628,2022,274,1630,22.7199993,3,32.8300018,20.5499992,3,105.900002,3,8.10999966,3,2.04699993,3,18.8999996,,
628,2022,274,1700,22.7099991,3,32.9199982,20.6100006,3,105.599998,3,8.07999992,3,2.06500006,3,16.1200008,,
628,2022,274,1730,22.7000008,3,32.2799988,20.1700001,3,106,3,8.14000034,3,2.12400007,3,22.8500004,,
628,2022,274,1800,22.7099991,3,32,19.9799995,3,107.099998,3,8.22999954,3,2.11999989,3,29.7399998,,
628,2022,274,1830,22.6900005,3,31.6000004,19.7000008,3,106.300003,3,8.18000031,3,2.148,3,27.3500004,,
628,2022,274,1900,23,3,34.9199982,21.9899998,3,105.099998,3,7.94000006,3,2.18099999,3,25.1100006,,
628,2022,274,1930,24.6499996,3,41.2799988,26.4400005,3,96.3000031,3,6.88999987,3,2.17700005,3,28.6200008,,
628,2022,274,2000,25.1299992,3,43.3199997,27.8799992,3,93.5,3,6.57999992,3,2.1559999,3,24.8099995,,
628,2022,274,2030,25.2399998,3,44.5,28.7299995,3,93.8000031,3,6.55999994,3,2.18000007,3,19.1700001,,
628,2022,274,2100,25.1399994,3,43.2700005,27.8500004,3,92.4000015,3,6.5,3,2.21300006,3,24.8899994,,
628,2022,274,2130,24.9099998,3,42.6500015,27.4099998,3,88.5999985,3,6.28000021,3,2.25099993,3,17.2900009,,
628,2022,274,2200,24.8600006,3,43.0299988,27.6800003,3,91.5,3,6.46999979,3,2.2809999,3,12.0699997,,
628,2022,274,2230,24.75,3,43.7099991,28.1700001,3,93.3000031,3,6.5999999,3,2.31100011,3,8.72000027,,
628,2022,274,2300,24.6599998,3,42.1100006,27.0300007,3,92.5999985,3,6.5999999,3,2.33899999,3,14.3100004,,
628,2022,274,2330,24.6800003,3,43.5299988,28.0499992,3,92.1999969,3,6.53999996,3,2.35400009,3,37.8300018,,
628,2022,274,2400,24.6700001,3,41.9000015,26.8799992,3,92.6999969,3,6.61000013,3,2.37700009,3,34.8300018,,
628,2022,275,30,24.7299995,3,42.1500015,27.0599995,3,94.6999969,3,6.73999977,3,2.39100003,3,27.5400009,,
628,2022,275,100,24.7399998,3,42.1300011,27.0400009,3,93,3,6.61999989,3,2.39299989,3,25.9400005,,
628,2022,275,130,24.7299995,3,42.6399994,27.4099998,3,92.5,3,6.57000017,3,2.40400004,3,22.2199993,,
628,2022,275,200,24.5499992,3,41.1199989,26.3299999,3,87.3000031,3,6.26000023,3,2.40799999,3,15.1199999,,
628,2022,275,230,22.9200001,3,33.3199997,20.8799992,3,109.099998,3,8.31000042,3,2.47900009,3,10.9200001,,
628,2022,275,300,21.9099998,3,31.0200005,19.3099995,3,113.699997,3,8.89999962,3,2.50399995,3,14.21,,
628,2022,275,330,21.7000008,3,30.1200008,18.7000008,3,114.5,3,9.02999973,3,2.49600005,3,10.4300003,,
628,2022,275,400,21.7199993,3,29.6499996,18.3799992,3,116,3,9.15999985,3,2.50399995,3,12.8900003,,
628,2022,275,430,21.3299999,3,28.7099991,17.75,3,115.199997,3,9.19999981,3,2.49099994,3,12.2299995,,
628,2022,275,500,21.1900005,3,28.5699997,17.6499996,3,114.5,3,9.18000031,3,2.4849999,3,12.1499996,,
628,2022,275,530,21.1499996,3,28.8199997,17.8199997,3,113.099998,3,9.06000042,3,2.47000003,3,11.8800001,,
628,2022,275,600,21.0300007,3,28.7099991,17.75,3,112.099998,3,9,3,2.45099998,3,11.7299995,,
628,2022,275,630,20.9799995,3,28.7199993,17.75,3,110.199997,3,8.85999966,3,2.43099999,3,12.0699997,,
628,2022,275,700,21.0200005,3,28.8400002,17.8400002,3,107.800003,3,8.65999985,3,2.40899992,3,14.4799995,,
628,2022,275,730,21.3700008,3,29.8899994,18.5400009,3,110.099998,3,8.73999977,3,2.37800002,3,17.1900005,,
628,2022,275,800,21.4200001,3,30.0300007,18.6399994,3,105.900002,3,8.39999962,3,2.34500003,3,29.6299992,,
628,2022,275,830,21.5300007,3,30.4899998,18.9500008,3,105.099998,3,8.30000019,3,2.30999994,3,27.3999996,,
628,2022,275,900,21.4799995,3,30.6299992,19.0499992,3,106.099998,3,8.38000011,3,2.27399993,3,18.5499992,,
628,2022,275,930,21.4400005,3,30.7099991,19.1100006,3,106.300003,3,8.39999962,3,2.23399997,3,18.4899998,,
628,2022,275,1000,21.5499992,3,30.6800003,19.0799999,3,105,3,8.28999996,3,2.20000005,3,17.0100002,,
628,2022,275,1030,21.5699997,3,30.6100006,19.0300007,3,105.800003,3,8.35000038,3,2.171,3,16.5,,
628,2022,275,1100,21.6000004,3,31.3400002,19.5300007,3,104,3,8.18000031,3,2.13000011,3,21.2600002,,
628,2022,275,1130,22.1599998,3,31.3099995,19.5100002,3,109.800003,3,8.55000019,3,2.09599996,3,11.7399998,,
628,2022,275,1200,22.6299992,3,31.3600006,19.5400009,3,122.800003,3,9.47000027,3,2.0480001,3,10.5,,
628,2022,275,1230,22.8099995,3,32.0999985,20.0400009,3,123,3,9.43000031,3,2.02399993,3,7.42999983,,
628,2022,275,1300,23,3,32.5,20.3199997,3,126.400002,3,9.64000034,3,2.01399994,3,10.1300001,,
628,2022,275,1330,23.1000004,3,32.9000015,20.5900002,3,128,3,9.73999977,3,1.99399996,3,6.55999994,,
628,2022,275,1400,23.1900005,3,32.7099991,20.4599991,3,126.900002,3,9.64000034,3,1.97800004,3,7.48000002,,
628,2022,275,1430,23.0900002,3,32.0600014,20.0100002,3,126.5,3,9.65999985,3,1.972,3,7.17000008,,
628,2022,275,1500,22.8199997,3,34.9900017,22.0400009,3,116.800003,3,8.85000038,3,1.99199998,3,7.88999987,,
628,2022,275,1530,22.9300003,3,35.3699989,22.3099995,3,107.5,3,8.11999989,3,1.99300003,3,6.36999989,,
628,2022,275,1600,22.9500008,3,35.3800011,22.3099995,3,109.300003,3,8.25,3,2.00600004,3,7.11999989,,
628,2022,275,1630,23.0100002,3,34.0699997,21.3999996,3,116.900002,3,8.85999966,3,2.02600002,3,7.65999985,,
628,2022,275,1700,23.0499992,3,33.6399994,21.1000004,3,114.5,3,8.68999958,3,2.03600001,3,11.6499996,,
628,2022,275,1730,23.0599995,3,33.4000015,20.9400005,3,108.5,3,8.23999977,3,2.06500006,3,10.9399996,,
628,2022,275,1800,23.0799999,3,33.1699982,20.7700005,3,110.900002,3,8.42000008,3,2.09500003,3,12.04,,
628,2022,275,1830,23.0699997,3,33.3499985,20.8999996,3,116.699997,3,8.85999966,3,2.12100005,3,14.2700005,,
628,2022,275,1900,23.0799999,3,32.9500008,20.6299992,3,116.699997,3,8.88000011,3,2.16599989,3,20.7000008,,
628,2022,275,1930,23.1200008,3,33.1300011,20.75,3,107.199997,3,8.14000034,3,2.22099996,3,30.9300003,,
628,2022,275,2000,23.2800007,3,34.4599991,21.6599998,3,115.599998,3,8.71000004,3,2.21600008,3,32.6899986,,
628,2022,275,2030,24.4699993,3,40.5,25.8899994,3,104.300003,3,7.51000023,3,2.22300005,3,22.3700008,,
628,2022,275,2100,24.8600006,3,42.0800018,27,3,98.6999969,3,7.01000023,3,2.22199988,3,11.3000002,,
628,2022,275,2130,24.7800007,3,42.5099983,27.3099995,3,95.5999985,3,6.78999996,3,2.24300003,3,12.6899996,,
628,2022,275,2200,24.7900009,3,42.4399986,27.2600002,3,99.1999969,3,7.05000019,3,2.2809999,3,16.1100006,,
628,2022,275,2230,24.7700005,3,44.3800011,28.6499996,3,98.5,3,6.94000006,3,2.3039999,3,15.8299999,,
628,2022,275,2300,24.75,3,41.8400002,26.8299999,3,98.3000031,3,7,3,2.34299994,3,12.6999998,,
628,2022,275,2330,24.6700001,3,41.3499985,26.4899998,3,99.1999969,3,7.09000015,3,2.35899997,3,14.4399996,,
628,2022,275,2400,24.6599998,3,41.2999992,26.4500008,3,99.6999969,3,7.13000011,3,2.39899993,3,11.8500004,,
628,2022,276,30,24.6700001,3,41.1699982,26.3600006,3,100.900002,3,7.21999979,3,2.41000009,3,9.5,,
628,2022,276,100,24.6700001,3,41.4799995,26.5799999,3,99.5999985,3,7.11999989,3,2.43300009,3,30.8700008,,
628,2022,276,130,24.6800003,3,41.3400002,26.4799995,3,98.4000015,3,7.03000021,3,2.45700002,3,52.4000015,,
628,2022,276,200,24.7099991,3,41.4700012,26.5699997,3,99.8000031,3,7.13000011,3,2.48000002,3,36.8499985,,
628,2022,276,230,24.7000008,3,41.5999985,26.6599998,3,99.6999969,3,7.11000013,3,2.50099993,3,32.4300003,,
628,2022,276,300,24.7099991,3,41.4799995,26.5799999,3,99.3000031,3,7.09000015,3,2.50399995,3,25.2800007,,
628,2022,276,330,24.5499992,3,41.3199997,26.4699993,3,96.5,3,6.92000008,3,2.50500011,3,24.2700005,,
628,2022,276,400,23.2099991,3,34.9000015,21.9699993,3,99.6999969,3,7.5,3,2.5539999,3,15.8400002,,
628,2022,276,430,23.0799999,3,32.9599991,20.6299992,3,102.199997,3,7.78000021,3,2.56399989,3,16.2099991,,
628,2022,276,500,22.5799999,3,31.8899994,19.8999996,3,101.800003,3,7.8499999,3,2.54399991,3,15.0900002,,
628,2022,276,530,22.2199993,3,31.0100002,19.3099995,3,103.5,3,8.06000042,3,2.54500008,3,12.0900002,,
628,2022,276,600,21.9500008,3,30.6399994,19.0499992,3,102.199997,3,8.01000023,3,2.54900002,3,12.5799999,,
628,2022,276,630,21.8700008,3,30.9400005,19.2600002,3,101.300003,3,7.94000006,3,2.55200005,3,11.6199999,,
628,2022,276,700,21.9300003,3,30.8400002,19.1900005,3,99.8000031,3,7.82000017,3,2.52699995,3,16.1700001,,
628,2022,276,730,22.2900009,3,32.4099998,20.2600002,3,97.3000031,3,7.51999998,3,2.49600005,3,20.5200005,,
628,2022,276,800,22.2399998,3,32.6199989,20.4099998,3,99,3,7.6500001,3,2.46700001,3,19.4699993,,
628,2022,276,830,22.2199993,3,32.2700005,20.1700001,3,98.8000031,3,7.6500001,3,2.43400002,3,37.4700012,,
628,2022,276,900,22.2000008,3,32.5600014,20.3700008,3,97.8000031,3,7.57000017,3,2.4059999,3,32.1800003,,
628,2022,276,930,22.2700005,3,33.3300018,20.8999996,3,103.199997,3,7.94999981,3,2.36400008,3,57.3400002,,
628,2022,276,1000,22.2999992,3,33.2200012,20.8199997,3,104.599998,3,8.06000042,3,2.32999992,3,47.4300003,,
628,2022,276,1030,22.3700008,3,32.8499985,20.5599995,3,103.900002,3,8.01000023,3,2.29299998,3,29.6000004,,
628,2022,276,1100,22.4799995,3,33.8100014,21.2299995,3,106,3,8.11999989,3,2.26099992,3,31.4699993,,
628,2022,276,1130,22.5599995,3,33.6399994,21.1100006,3,107,3,8.19999981,3,2.21799994,3,25.6100006,,
628,2022,276,1200,22.7000008,3,33.6199989,21.0900002,3,106.900002,3,8.17000008,3,2.1789999,3,31.7600002,,
628,2022,276,1230,22.7600002,3,34.2700005,21.5400009,3,105.400002,3,8.02000046,3,2.14700007,3,27.8600006,,
628,2022,276,1300,22.8500004,3,34.6599998,21.8099995,3,103.300003,3,7.84000015,3,2.1099999,3,21.7199993,,
628,2022,276,1330,22.9500008,3,34.6300011,21.7900009,3,102.5,3,7.76000023,3,2.08500004,3,24.9500008,,
628,2022,276,1400,23.3899994,3,34.5499992,21.7299995,3,109.699997,3,8.25,3,2.04699993,3,18.2000008,,
628,2022,276,1430,24.25,3,33.8800011,21.25,3,127.800003,3,9.48999977,3,2.00900006,3,6.9000001,,
628,2022,276,1500,24.3500004,3,34,21.3299999,3,135.300003,3,10.0200005,3,1.98199999,3,6.90999985,,
628,2022,276,1530,23.9500008,3,34.3899994,21.6100006,3,131.399994,3,9.77999973,3,1.98099995,3,6.48999977,,
628,2022,276,1600,23.3500004,3,34.1500015,21.4500008,3,116,3,8.73999977,3,2,3,10.2399998,,
628,2022,276,1630,23.4300003,3,35.5499992,22.4200001,3,113.599998,3,8.5,3,2.00999999,3,8.06000042,,
628,2022,276,1700,23.5699997,3,35.7400017,22.5499992,3,112.699997,3,8.39999962,3,2.01300001,3,6.28999996,,
628,2022,276,1730,23.6200008,3,35.7999992,22.5900002,3,112,3,8.34000015,3,2.00900006,3,7.92000008,,
628,2022,276,1800,23.6200008,3,36.4399986,23.0400009,3,100.300003,3,7.44999981,3,2.04099989,3,5.76000023,,
628,2022,276,1830,23.7000008,3,35.8699989,22.6399994,3,109.099998,3,8.10999966,3,2.06200004,3,13.9700003,,
628,2022,276,1900,23.6499996,3,36.6199989,23.1599998,3,100.099998,3,7.42999983,3,2.09200001,3,12.4399996,,
628,2022,276,1930,23.6599998,3,35.75,22.5599995,3,99.1999969,3,7.38000011,3,2.10700011,3,9.75,,
628,2022,276,2000,23.5799999,3,35.7299995,22.5400009,3,81.9000015,3,6.11000013,3,2.13700008,3,9.10000038,,
628,2022,276,2030,23.4699993,3,34.7900009,21.8899994,3,88.8000031,3,6.65999985,3,2.16899991,3,6.75,,
628,2022,276,2100,23.5400009,3,34.8899994,21.9599991,3,108.199997,3,8.10000038,3,2.20600009,3,9.31000042,,
628,2022,276,2130,23.6599998,3,35.6199989,22.4599991,3,111.800003,3,8.32999992,3,2.24300003,3,11.2299995,,
628,2022,276,2200,24.3299999,3,39.7400017,25.3500004,3,106,3,7.67000008,3,2.24600005,3,15.2600002,,
628,2022,276,2230,24.6800003,3,41.7799988,26.7900009,3,102.199997,3,7.28999996,3,2.26300001,3,13.1599998,,
628,2022,276,2300,24.7900009,3,42.7599983,27.4899998,3,98.3000031,3,6.96999979,3,2.28299999,3,9.96000004,,
628,2022,276,2330,24.8600006,3,42.5600014,27.3400002,3,94.8000031,3,6.71999979,3,2.31299996,3,11.29,,
628,2022,276,2400,24.8799992,3,42.3699989,27.2099991,3,92.6999969,3,6.57000017,3,2.352,3,14.6400003,,
628,2022,277,30,24.9599991,3,42.5900002,27.3700008,3,97.5999985,3,6.90999985,3,2.37599993,3,12.9700003,,
628,2022,277,100,24.9899998,3,43.9500008,28.3400002,3,97.6999969,3,6.88000011,3,2.38800001,3,37.5699997,,
628,2022,277,130,25.0900002,3,44.8400002,28.9799995,3,98.8000031,3,6.92000008,3,2.41000009,3,17.5400009,,
628,2022,277,200,25.1100006,3,44.5,28.7399998,3,98.9000015,3,6.92999983,3,2.4230001,3,22.9599991,,
628,2022,277,230,25.1100006,3,45.2799988,29.2900009,3,97.9000015,3,6.84000015,3,2.43799996,3,19.2700005,,
628,2022,277,300,25.1200008,3,45.4300003,29.4099998,3,97.5,3,6.80000019,3,2.44899988,3,36.3400002,,
628,2022,277,330,25.1200008,3,44.2099991,28.5300007,3,98.0999985,3,6.88000011,3,2.47099996,3,15.54,,
628,2022,277,400,25.0799999,3,43.9199982,28.3099995,3,98.9000015,3,6.94999981,3,2.49099994,3,13.1800003,,
628,2022,277,430,25.0200005,3,42.8800011,27.5699997,3,98.3000031,3,6.94000006,3,2.50099993,3,12.1099997,,
628,2022,277,500,24.9200001,3,43.3699989,27.9200001,3,97.4000015,3,6.88000011,3,2.5079999,3,13.2600002,,
628,2022,277,530,24.9300003,3,43.3300018,27.8999996,3,96.6999969,3,6.82000017,3,2.5079999,3,13.2600002,,
628,2022,277,600,24.5200005,3,41.3300018,26.4799995,3,93.5999985,3,6.71000004,3,2.52900004,3,12.3599997,,
628,2022,277,630,24.5799999,3,40.7299995,26.0499992,3,92.3000031,3,6.61999989,3,2.52600002,3,21.4500008,,
628,2022,277,700,24.7199993,3,42.1100006,27.0300007,3,92.5999985,3,6.5999999,3,2.52200007,3,25.75,,
628,2022,277,730,24.2399998,3,40.3899994,25.8099995,3,92.5999985,3,6.69000006,3,2.50699997,3,22.8500004,,
628,2022,277,800,24.3199997,3,40.6500015,26,3,94,3,6.78000021,3,2.48000002,3,22.9500008,,
628,2022,277,830,23.8899994,3,38.9000015,24.7600002,3,95.4000015,3,6.98000002,3,2.46499991,3,14.1899996,,
628,2022,277,900,23.8600006,3,39.1100006,24.9099998,3,96.1999969,3,7.03999996,3,2.44300008,3,17.5499992,,
628,2022,277,930,23.75,3,37.3300018,23.6599998,3,95.1999969,3,7.03000021,3,2.41499996,3,14.3000002,,
628,2022,277,1000,23.7000008,3,38.3400002,24.3799992,3,95.1999969,3,7.01000023,3,2.38499999,3,18.3799992,,
628,2022,277,1030,23.6299992,3,38.0699997,24.1900005,3,98.6999969,3,7.28000021,3,2.35899997,3,11.4200001,,
628,2022,277,1100,23.5900002,3,37.5499992,23.8199997,3,100.099998,3,7.40999985,3,2.31900001,3,12.1099997,,
628,2022,277,1130,23.5900002,3,35.5800018,22.4400005,3,103.599998,3,7.71999979,3,2.30699992,3,9.53999996,,
628,2022,277,1200,23.6499996,3,36.8699989,23.3400002,3,100.699997,3,7.46000004,3,2.25999999,3,12.6000004,,
628,2022,277,1230,23.6900005,3,35.7400017,22.5499992,3,103.900002,3,7.73000002,3,2.22799993,3,9.64999962,,
628,2022,277,1300,24.1399994,3,36.2900009,22.9200001,3,107.400002,3,7.90999985,3,2.18199992,3,8.03999996,,
628,2022,277,1330,24.3799992,3,36.1399994,22.8199997,3,123.400002,3,9.06000042,3,2.14400005,3,7.67000008,,
628,2022,277,1400,24.2800007,3,34.9700012,22,3,126.300003,3,9.32999992,3,2.12199998,3,7.65999985,,
628,2022,277,1430,24.0400009,3,33.9399986,21.2999992,3,120.199997,3,8.94999981,3,2.09100008,3,10.1199999,,
628,2022,277,1500,23.8500004,3,35.1800003,22.1499996,3,115.400002,3,8.57999992,3,2.07800007,3,11.6199999,,
628,2022,277,1530,23.7299995,3,36.3800011,23,3,109.800003,3,8.14000034,3,2.07399988,3,43.3699989,,
628,2022,277,1600,23.7900009,3,36.2400017,22.8999996,3,110.800003,3,8.21000004,3,2.06800008,3,9.86999989,,
628,2022,277,1630,23.8099995,3,37.1199989,23.5200005,3,112,3,8.26000023,3,2.06500006,3,7.01999998,,
628,2022,277,1700,23.8899994,3,37.8199997,24,3,113.400002,3,8.34000015,3,2.06500006,3,6.15999985,,
628,2022,277,1730,24.0900002,3,39.8899994,25.4599991,3,108.599998,3,7.88999987,3,2.05800009,3,6.55000019,,
628,2022,277,1800,24.2999992,3,40.8499985,26.1399994,3,107.300003,3,7.73999977,3,2.05699992,3,8.47999954,,
628,2022,277,1830,24.4899998,3,41.2099991,26.3899994,3,107.400002,3,7.71000004,3,2.05999994,3,8.64000034,,
628,2022,277,1900,24.4400005,3,41.8400002,26.8400002,3,98.9000015,3,7.09000015,3,2.08400011,3,7.63999987,,
628,2022,277,1930,24.2099991,3,40.7999992,26.1000004,3,93,3,6.71999979,3,2.11199999,3,5.94999981,,
628,2022,277,2000,24.0900002,3,38.8899994,24.75,3,97.4000015,3,7.0999999,3,2.16799998,3,14.8999996,,
628,2022,277,2030,24.25,3,39.8699989,25.4500008,3,102.800003,3,7.44999981,3,2.16899991,3,8.72000027,,
628,2022,277,2100,24.3099995,3,41.1899986,26.3799992,3,95.0999985,3,6.8499999,3,2.18300009,3,7.36999989,,
628,2022,277,2130,24.3299999,3,42.2200012,27.1100006,3,95.9000015,3,6.86999989,3,2.22199988,3,12.1000004,,
628,2022,277,2200,24,3,39.6800003,25.3099995,3,70.6299973,3,5.13999987,3,2.2579999,3,5.53000021,,
628,2022,277,2230,24,3,39.8100014,25.4099998,3,96.5999985,3,7.03000021,3,2.3039999,3,8.72000027,,
628,2022,277,2300,24.6299992,3,41.9500008,26.9200001,3,95.5999985,3,6.82000017,3,2.30699992,3,11.1000004,,
628,2022,277,2330,24.7700005,3,42.0299988,26.9699993,3,94.4000015,3,6.71999979,3,2.3269999,3,10.8599997,,
628,2022,277,2400,24.7600002,3,41.3100014,26.4599991,3,91.1999969,3,6.51000023,3,2.34899998,3,9.63000011,,
628,2022,278,30,25.0200005,3,42.5200005,27.3099995,3,81.9000015,3,5.78999996,3,2.37199998,3,9.81999969,,
628,2022,278,100,25.1499996,3,42.9500008,27.6200008,3,81.1999969,3,5.71999979,3,2.39499998,3,12.4399996,,
628,2022,278,130,25.1599998,3,43.3499985,27.9099998,3,76.6800003,3,5.38999987,3,2.42799997,3,9.72000027,,
628,2022,278,200,25.25,3,43.7000008,28.1599998,3,78.4400024,3,5.5,3,2.45000005,3,11.5,,
628,2022,278,230,25.3099995,3,43.5099983,28.0200005,3,85.9000015,3,6.01999998,3,2.48000002,3,16.2399998,,
628,2022,278,300,25.3600006,3,43.75,28.1900005,3,86.5,3,6.05000019,3,2.49900007,3,16.4699993,,
628,2022,278,330,25.4099998,3,43.8699989,28.2700005,3,84.5,3,5.9000001,3,2.51200008,3,12.4799995,,
